_id,cid,关键词,其他信息,发布时间,弹幕,标题
5d3ebc11dd389323d55a1113,84682646,蔡徐坤,"70.32800,1,25,16777215,1562564459,0,a8d24c37,18571478765666308",2019-04-05 14:11:46,鸡你太美,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1114,84682646,蔡徐坤,"179.74500,1,25,16777215,1562572860,0,56faa7e1,18575883165499394",2019-04-05 14:11:46,二倍速哈哈哈哈哈哈哈哈哈哈哈哈哈,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1115,84682646,蔡徐坤,"25.34100,1,25,16777215,1562573827,0,84c9e7e1,18576390474956804",2019-04-05 14:11:46,是在下输了,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1116,84682646,蔡徐坤,"50.10100,1,25,16777215,1562573888,0,84c9e7e1,18576422107348992",2019-04-05 14:11:46,带球撞人,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1117,84682646,蔡徐坤,"66.74100,1,25,16777215,1562573907,0,84c9e7e1,18576432197795840",2019-04-05 14:11:46,awsl,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1118,84682646,蔡徐坤,"92.44100,1,25,16777215,1562573940,0,84c9e7e1,18576449659207682",2019-04-05 14:11:46,眨眼就不卡了,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1119,84682646,蔡徐坤,"47.74000,1,25,16777215,1562574205,0,2ae6610d,18576588626460674",2019-04-05 14:11:46,失败～＾＾,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a111a,84682646,蔡徐坤,"93.86200,4,25,4351678,1562575561,0,27a5e542,18577299145228292",2019-04-05 14:11:46,WIndows 10 挑战失败,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a111b,84682646,蔡徐坤,"58.79900,1,25,16777215,1562578482,0,168647ec,18578830724694020",2019-04-05 14:11:46,破手机,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a111c,84682646,蔡徐坤,"19.81400,1,25,16777215,1562578689,0,eab8ef17,18578939187822594",2019-04-05 14:11:46,此刻我的内心是崩溃的(⊙o⊙),【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a111d,84682646,蔡徐坤,"101.68000,1,25,16777215,1562582110,0,18c0d5a,18580732975251460",2019-04-05 14:11:46,好笑吗？,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a111e,84682646,蔡徐坤,"152.64900,1,25,16777215,1562582136,0,18c0d5a,18580746328342530",2019-04-05 14:11:46,你们笑点是真的低,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a111f,84682646,蔡徐坤,"141.30300,1,25,16777215,1562584351,0,6bca33db,18581907906232320",2019-04-05 14:11:46,是我电脑的问题?,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1120,84682646,蔡徐坤,"28.53900,1,25,16777215,1562585251,0,8a7ca5c,18582379661099008",2019-04-05 14:11:46,天才,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1121,84682646,蔡徐坤,"94.98700,1,25,16777215,1562585317,0,8a7ca5c,18582414496366594",2019-04-05 14:11:46,没啊没，j也没,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1122,84682646,蔡徐坤,"143.24400,1,25,16777215,1562585438,0,8a7ca5c,18582477841891328",2019-04-05 14:11:46,痒痒？,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1123,84682646,蔡徐坤,"152.06000,1,25,16777215,1562585494,0,8a7ca5c,18582506999119874",2019-04-05 14:11:46,你们怎么弄2倍的？,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1124,84682646,蔡徐坤,"53.66800,1,25,16777215,1562585816,0,9b03f826,18582675959316480",2019-04-05 14:11:46,鸡你太美,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1125,84682646,蔡徐坤,"63.16100,1,25,16646914,1562585838,0,9b03f826,18582687257722882",2019-04-05 14:11:46,鸡你太美,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1126,84682646,蔡徐坤,"84.84100,1,25,16646914,1562585875,0,9b03f826,18582707048022016",2019-04-05 14:11:46,鸡你实在是太美,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1127,84682646,蔡徐坤,"142.57100,1,25,16646914,1562585954,0,9b03f826,18582748456288256",2019-04-05 14:11:46,哲♂学,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1128,84682646,蔡徐坤,"45.22600,5,25,16646914,1562586946,0,edd70bf9,18583268132126722",2019-04-05 14:11:46,没错，这就是卡了,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1129,84682646,蔡徐坤,"4.38100,1,25,15138834,1562589317,0,c801218e,18584511492128772",2019-04-05 14:11:46,完了我笑了,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a112a,84682646,蔡徐坤,"19.35000,1,25,16777215,1562596284,0,107aff5d,18588164038328320",2019-04-05 14:11:46,求你们看0.75,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a112b,84682646,蔡徐坤,"101.30900,1,25,16777215,1562597747,0,83b5b987,18588930972581890",2019-04-05 14:11:46,挑战失败,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a112c,84682646,蔡徐坤,"48.21200,1,25,16777215,1562600562,0,71bb3d,18590407040958466",2019-04-05 14:11:46,460,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a112d,84682646,蔡徐坤,"14.91400,1,25,16777215,1562601036,0,7178ab5e,18590655655182336",2019-04-05 14:11:46,笑抽半边脸,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a112e,84682646,蔡徐坤,"87.63100,1,25,16777215,1562601117,0,7178ab5e,18590697872424964",2019-04-05 14:11:46,中分飘了,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a112f,84682646,蔡徐坤,"100.37700,1,25,16777215,1562601130,0,7178ab5e,18590704903127040",2019-04-05 14:11:46,太鬼畜了,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1130,84682646,蔡徐坤,"117.15100,1,25,16777215,1562601147,0,7178ab5e,18590713769361408",2019-04-05 14:11:46,ping -t,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1131,84682646,蔡徐坤,"141.60900,1,25,16777215,1562601171,0,7178ab5e,18590726538395648",2019-04-05 14:11:46,第？套广播体操,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1132,84682646,蔡徐坤,"159.45000,1,25,16777215,1562601189,0,7178ab5e,18590735866003458",2019-04-05 14:11:46,鸡叫,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1133,84682646,蔡徐坤,"166.83400,1,25,16777215,1562601197,0,7178ab5e,18590739765657600",2019-04-05 14:11:46,哇咔咔,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1134,84682646,蔡徐坤,"175.17400,1,25,16777215,1562601206,0,7178ab5e,18590744482152450",2019-04-05 14:11:46,要去世了,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1135,84682646,蔡徐坤,"18.64600,1,25,16777215,1562602562,0,7178ab5e,18591455406194692",2019-04-05 14:11:46,延迟：NaN,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1136,84682646,蔡徐坤,"30.94600,1,25,16777215,1562602574,0,7178ab5e,18591461938298882",2019-04-05 14:11:46,掉帧,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1137,84682646,蔡徐坤,"36.70700,1,25,16777215,1562602580,0,7178ab5e,18591465075638274",2019-04-05 14:11:46,显卡得换,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1138,84682646,蔡徐坤,"119.68100,1,25,16777215,1562636551,0,a2d9b04b,18609275916517376",2019-04-05 14:11:46,挑战失败,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1139,84682646,蔡徐坤,"36.71800,1,25,16777215,1562638002,0,2b799472,18610036329676800",2019-04-05 14:11:46,鸡你,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a113a,84682646,蔡徐坤,"53.86100,1,25,16777215,1562639403,0,819fb88e,18610771017596932",2019-04-05 14:11:46,狗熊蹭树的给我站住,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a113b,84682646,蔡徐坤,"24.49400,1,25,16777215,1562641893,0,78fdba30,18612076683984896",2019-04-05 14:11:46,我笑了，你呢？,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a113c,84682646,蔡徐坤,"52.22200,1,25,16777215,1562642277,0,fa817b07,18612277937176578",2019-04-05 14:11:46,没笑出来,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a113d,84682646,蔡徐坤,"85.35300,1,25,16777215,1562642330,0,fa817b07,18612305263591424",2019-04-05 14:11:46,这人根本不值得我笑,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a113e,84682646,蔡徐坤,"30.21400,1,25,16777215,1562649511,0,c8005fff,18616070568411140",2019-04-05 14:11:46,我一边吐一边看、,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a113f,84682646,蔡徐坤,"28.72100,1,25,16777215,1562649627,0,1eb56f62,18616131408887812",2019-04-05 14:11:46,耳朵流产,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1140,84682646,蔡徐坤,"31.12400,1,25,16777215,1562650568,0,9b03f826,18616624380116994",2019-04-05 14:11:46,鸡你太美,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1141,84682646,蔡徐坤,"40.68100,1,25,16777215,1562652431,0,d49161c7,18617601542324226",2019-04-05 14:11:46,哈哈哈哈哈哈哈哈哈哈,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1142,84682646,蔡徐坤,"42.43100,1,25,16777215,1562658048,0,762b8ad8,18620546044395522",2019-04-05 14:11:46,挑战失败,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1143,84682646,蔡徐坤,"14.45600,1,25,16777215,1562668511,0,6fb368d2,18626031991128064",2019-04-05 14:11:46,声音好小,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1144,84682646,蔡徐坤,"39.58600,1,25,16777215,1562668536,0,6fb368d2,18626045203709952",2019-04-05 14:11:46,好卡,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1145,84682646,蔡徐坤,"32.59100,1,25,16777215,1562670023,0,5ab9e4c9,18626824524267522",2019-04-05 14:11:46,按alt+f4变身蔡徐坤,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1146,84682646,蔡徐坤,"38.20800,1,25,16777215,1562670657,0,7ffea0ce,18627156912898048",2019-04-05 14:11:46,鸡你太美,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1147,84682646,蔡徐坤,"32.60300,1,25,16777215,1562672145,0,9d502416,18627936959070208",2019-04-05 14:11:46,0.5倍，挑战失败,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1148,84682646,蔡徐坤,"48.06900,1,25,52480,1562672176,0,9d502416,18627953243455492",2019-04-05 14:11:46,0.5倍，挑战失败,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1149,84682646,蔡徐坤,"129.35000,1,25,16777215,1562673929,0,abcb341c,18628872322416642",2019-04-05 14:11:46,0.5也很鬼畜,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a114a,84682646,蔡徐坤,"51.52600,1,25,16777215,1562674333,0,ed0555be,18629084490760194",2019-04-05 14:11:46,不好笑啊,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a114b,84682646,蔡徐坤,"43.83800,1,25,16777215,1562676918,0,cf38fd97,18630439464337410",2019-04-05 14:11:46,挑战失败,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a114c,84682646,蔡徐坤,"10.55800,1,25,16777215,1562682259,0,bbc6e5a,18633239568580612",2019-04-05 14:11:46,鸡你太美,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a114d,84682646,蔡徐坤,"179.26000,1,25,41194,1562721726,0,59d967b9,18653931777294340",2019-04-05 14:11:46,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a114e,84682646,蔡徐坤,"39.64300,1,25,16777215,1562727415,0,7c0fe23a,18656914740609024",2019-04-05 14:11:46,鸡你太美,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a114f,84682646,蔡徐坤,"115.02300,1,25,16777215,1562729415,0,4832f081,18657963372707842",2019-04-05 14:11:46,2倍笑死完了,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1150,84682646,蔡徐坤,"121.82100,1,25,15138834,1562729436,0,4832f081,18657973963325440",2019-04-05 14:11:46,推荐2倍,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1151,84682646,蔡徐坤,"120.93400,1,25,15138834,1562729453,0,4832f081,18657982937563140",2019-04-05 14:11:46,推荐2倍速,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1152,84682646,蔡徐坤,"29.40000,1,25,16777215,1562729888,0,904ca8,18658211250831362",2019-04-05 14:11:46,挑战失败,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1153,84682646,蔡徐坤,"50.01300,1,25,16777215,1562730976,0,950177dd,18658781465411584",2019-04-05 14:11:46,0.5 新世界,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1154,84682646,蔡徐坤,"25.18300,1,25,16777215,1562732343,0,6a609fc9,18659498142990340",2019-04-05 14:11:46,我手机卡了,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1155,84682646,蔡徐坤,"199.29900,1,25,16777215,1562732452,0,6a609fc9,18659555654762500",2019-04-05 14:11:46,挑战成功,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1156,84682646,蔡徐坤,"136.92700,1,25,16777215,1562733089,0,dd925c4b,18659889128669186",2019-04-05 14:11:46,两倍新世界,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1157,84682646,蔡徐坤,"43.37100,1,25,16777215,1562733393,0,d9028c22,18660048823648260",2019-04-05 14:11:46,卡上天了,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1158,84682646,蔡徐坤,"34.67900,1,25,16777215,1562736034,0,2aaae58c,18661433310445572",2019-04-05 14:11:46,啊哈哈哈哈,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1159,84682646,蔡徐坤,"69.44300,1,25,16777215,1562737537,0,d0337dd2,18662221249249280",2019-04-05 14:11:46,鸡你太美,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a115a,84682646,蔡徐坤,"198.73700,1,25,16777215,1562738791,0,b2be1f99,18662879074975744",2019-04-05 14:11:46,挑战失败 再来一次,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a115b,84682646,蔡徐坤,"136.35700,1,25,16646914,1562741636,0,6f20740a,18664370616664064",2019-04-05 14:11:46,2倍速，真的，新世界，笑疯了,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a115c,84682646,蔡徐坤,"35.11200,1,25,16777215,1562742565,0,b7246986,18664857374031876",2019-04-05 14:11:46,66666,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a115d,84682646,蔡徐坤,"61.61100,1,25,16777215,1562742676,0,df6e4ee3,18664915623477250",2019-04-05 14:11:46,hahaah,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a115e,84682646,蔡徐坤,"77.97100,1,25,16731312,1562742699,0,df6e4ee3,18664927826804736",2019-04-05 14:11:46,哈哈哈哈,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a115f,84682646,蔡徐坤,"0.04000,1,25,16777215,1562748193,0,81fd9de2,18667808082624514",2019-04-05 14:11:46,朴初珑老公接受挑战,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1160,84682646,蔡徐坤,"23.96500,1,25,16777215,1562749723,0,4fe3574e,18668610386919424",2019-04-05 14:11:46,快进2.0发现新世界,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1161,84682646,蔡徐坤,"107.94200,1,25,16777215,1562749788,0,4fe3574e,18668644230234112",2019-04-05 14:11:46,黑虎掏心,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1162,84682646,蔡徐坤,"0.04000,5,25,16646914,1562749834,0,33f380b9,18668668593897476",2019-04-05 14:11:46,封面笑抽,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1163,84682646,蔡徐坤,"31.68000,1,25,16777215,1562749846,0,249bedce,18668674766864386",2019-04-05 14:11:46,正在尝试主动连接……,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1164,84682646,蔡徐坤,"40.50000,4,25,16777215,1562749861,0,249bedce,18668682691477572",2019-04-05 14:11:46,连接失败,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1165,84682646,蔡徐坤,"0.81000,1,25,16777215,1562750175,0,7371e7a,18668847596830720",2019-04-05 14:11:46,按J完成击杀,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1166,84682646,蔡徐坤,"5.99400,1,25,16777215,1562750308,0,7371e7a,18668917217034242",2019-04-05 14:11:46,按J完成鸡你太美,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1167,84682646,蔡徐坤,"104.18300,1,25,16777215,1562751683,0,72bdda25,18669637968330752",2019-04-05 14:11:46,到底是哪个恶魔叫开两倍的,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1168,84682646,蔡徐坤,"53.97800,1,25,16777215,1562751720,0,8ca9b3a7,18669657277333506",2019-04-05 14:11:46,是我卡了吗,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1169,84682646,蔡徐坤,"97.18400,1,25,16777215,1562751754,0,8ca9b3a7,18669675302354944",2019-04-05 14:11:46,2.0打开新世界大门,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a116a,84682646,蔡徐坤,"106.51700,1,25,16777215,1562752413,0,d179066e,18670020989550596",2019-04-05 14:11:46,两倍的如此核能,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a116b,84682646,蔡徐坤,"48.31100,5,25,15138834,1562753570,0,fd039341,18670627622223872",2019-04-05 14:11:46, 二倍速接受挑战,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a116c,84682646,蔡徐坤,"111.31400,1,25,16777215,1562754847,0,c843699e,18671296659324928",2019-04-05 14:11:46,哈哈哈哈,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a116d,84682646,蔡徐坤,"17.62400,1,25,16777215,1562755444,0,81c8cb65,18671609825460224",2019-04-05 14:11:46,鸡你太美,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a116e,84682646,蔡徐坤,"30.06800,1,25,16777215,1562761311,0,efbe7a8d,18674685872439296",2019-04-05 14:11:46,鸡你太美,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a116f,84682646,蔡徐坤,"34.74100,1,25,16777215,1562763392,0,74847c0c,18675776950894592",2019-04-05 14:11:46,咔咔咔咔咔咔,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1170,84682646,蔡徐坤,"40.40200,1,25,16777215,1562765568,0,1bd3de2b,18676917722415104",2019-04-05 14:11:46,哈哈哈哈哈,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1171,84682646,蔡徐坤,"201.29500,1,25,16777215,1562765908,0,5b0627ac,18677095970373632",2019-04-05 14:11:46,挑战成功了,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1172,84682646,蔡徐坤,"17.36200,1,25,15138834,1562770209,0,ec1ed8e9,18679351203069952",2019-04-05 14:11:46,0.5真快乐,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1173,84682646,蔡徐坤,"2.37900,1,25,16777215,1562773306,0,76105485,18680974844887042",2019-04-05 14:11:46,鸡你太美~,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1174,84682646,蔡徐坤,"34.16100,1,25,16777215,1562779630,0,1a0225df,18684290257649666",2019-04-05 14:11:46,我认输,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1175,84682646,蔡徐坤,"161.54000,1,25,16777215,1562779878,0,1a0225df,18684420394319874",2019-04-05 14:11:46,0.5倍速新世界,【蔡徐坤】能坚持看完！不笑抽了不算！
5d3ebc11dd389323d55a1176,84682646,蔡徐坤,"18.69200,1,25,16777215,1562812321,0,107c6516,18701429587312642",2019-04-05 14:11:46,憋笑,【蔡徐坤】能坚持看完！不笑抽了不算！
